constructorId,points,status
ferrari,15.0,Finished
red_bull,12.0,Finished
red_bull,10.0,Finished
mclaren,8.0,Finished
renault,6.0,Finished
alfa,4.0,Finished
toro_rosso,2.0,Finished
renault,1.0,Finished
mclaren,0.0,Finished
toro_rosso,0.0,Finished
racing_point,0.0,Finished
williams,0.0,+1 Lap
williams,0.0,+1 Lap
ferrari,0.0,+1 Lap
racing_point,0.0,+1 Lap
alfa,0.0,Spun off
haas,0.0,Collision
haas,0.0,Collision
red_bull,26.0,Finished
ferrari,18.0,Finished
toro_rosso,15.0,Finished
racing_point,12.0,Finished
mclaren,10.0,Finished
toro_rosso,8.0,Finished
haas,6.0,Finished
haas,4.0,Finished
mercedes,2.0,Finished
williams,1.0,Finished
williams,0.0,Finished
alfa,0.0,Finished
alfa,0.0,Finished
red_bull,0.0,Collision
mercedes,0.0,Accident
renault,0.0,Accident
ferrari,0.0,Accident
mclaren,0.0,Power loss
renault,0.0,Exhaust
racing_point,0.0,Spun off
mercedes,25.0,Finished
red_bull,19.0,Finished
ferrari,15.0,Finished
ferrari,12.0,Finished
mclaren,10.0,+1 Lap
red_bull,8.0,+1 Lap
alfa,6.0,+1 Lap
mercedes,4.0,+1 Lap
mclaren,2.0,+1 Lap
toro_rosso,1.0,+1 Lap
racing_point,0.0,+1 Lap
renault,0.0,+1 Lap
haas,0.0,+1 Lap
renault,0.0,+1 Lap
toro_rosso,0.0,+2 Laps
williams,0.0,+2 Laps
racing_point,0.0,+2 Laps
alfa,0.0,+2 Laps
williams,0.0,+3 Laps
haas,0.0,Water pressure
ferrari,25.0,Finished
mercedes,18.0,Finished
mercedes,15.0,Finished
ferrari,13.0,Finished
red_bull,10.0,Finished
racing_point,8.0,Finished
toro_rosso,6.0,Finished
renault,4.0,Finished
toro_rosso,2.0,Finished
racing_point,1.0,Finished
mclaren,0.0,Engine
haas,0.0,+1 Lap
haas,0.0,+1 Lap
renault,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,Accident
mclaren,0.0,Power loss
red_bull,0.0,Accident
ferrari,25.0,Finished
mercedes,18.0,Finished
mercedes,16.0,Finished
renault,12.0,Finished
renault,10.0,Finished
red_bull,8.0,Finished
racing_point,6.0,Finished
red_bull,4.0,Finished
alfa,2.0,+1 Lap
mclaren,1.0,+1 Lap
toro_rosso,0.0,+1 Lap
racing_point,0.0,+1 Lap
ferrari,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
williams,0.0,+2 Laps
haas,0.0,Hydraulics
toro_rosso,0.0,Engine
mclaren,0.0,Wheel
ferrari,25.0,Finished
ferrari,18.0,Finished
red_bull,15.0,Finished
mercedes,12.0,Finished
mercedes,10.0,Finished
red_bull,8.0,Finished
mclaren,6.0,Finished
toro_rosso,4.0,Finished
renault,2.0,Finished
alfa,1.0,Finished
haas,0.0,Finished
mclaren,0.0,Finished
racing_point,0.0,Finished
renault,0.0,Finished
toro_rosso,0.0,Finished
williams,0.0,Finished
haas,0.0,Finished
alfa,0.0,Collision
racing_point,0.0,Engine
williams,0.0,Collision
mercedes,26.0,Finished
mercedes,18.0,Finished
ferrari,15.0,Finished
red_bull,12.0,Finished
red_bull,10.0,Finished
mclaren,8.0,Finished
racing_point,6.0,Finished
mclaren,4.0,Finished
haas,2.0,Finished
renault,1.0,Finished
racing_point,0.0,Finished
toro_rosso,0.0,Finished
alfa,0.0,Finished
toro_rosso,0.0,Finished
alfa,0.0,Finished
williams,0.0,Brakes
williams,0.0,Brakes
ferrari,0.0,Power loss
renault,0.0,Collision
haas,0.0,Collision
mercedes,25.0,Finished
ferrari,18.0,Finished
mercedes,16.0,Finished
red_bull,12.0,Finished
mclaren,10.0,Finished
ferrari,8.0,+1 Lap
toro_rosso,6.0,+1 Lap
racing_point,4.0,+1 Lap
racing_point,2.0,+1 Lap
toro_rosso,1.0,+1 Lap
mclaren,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
williams,0.0,+2 Laps
williams,0.0,+2 Laps
red_bull,0.0,Brakes
renault,0.0,Disqualified
renault,0.0,Disqualified
mercedes,25.0,Finished
ferrari,18.0,Finished
mercedes,15.0,Finished
ferrari,13.0,Finished
red_bull,10.0,Finished
red_bull,8.0,Finished
racing_point,6.0,Finished
renault,4.0,Finished
toro_rosso,2.0,+1 Lap
renault,1.0,+1 Lap
toro_rosso,0.0,+1 Lap
racing_point,0.0,+1 Lap
mclaren,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+2 Laps
williams,0.0,+2 Laps
haas,0.0,+2 Laps
williams,0.0,+2 Laps
alfa,0.0,Overheating
mclaren,0.0,Withdrew
mercedes,25.0,Finished
mercedes,18.0,Finished
red_bull,15.0,Finished
ferrari,13.0,Finished
red_bull,10.0,Finished
renault,8.0,Finished
mclaren,6.0,Finished
mclaren,4.0,+1 Lap
renault,2.0,+1 Lap
racing_point,1.0,+1 Lap
alfa,0.0,+1 Lap
toro_rosso,0.0,+1 Lap
racing_point,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
toro_rosso,0.0,Suspension
williams,0.0,+2 Laps
haas,0.0,Brakes
williams,0.0,Oil leak
ferrari,0.0,Suspension
red_bull,25.0,Finished
toro_rosso,18.0,Finished
mclaren,15.0,Finished
alfa,12.0,Finished
alfa,10.0,Finished
renault,8.0,Finished
mercedes,6.0,Finished
mclaren,4.0,Finished
racing_point,2.0,Finished
toro_rosso,1.0,Finished
haas,0.0,Finished
williams,0.0,Finished
haas,0.0,Finished
red_bull,0.0,Finished
renault,0.0,Finished
williams,0.0,+1 Lap
ferrari,0.0,Collision
ferrari,0.0,Collision
racing_point,0.0,Suspension
mercedes,0.0,Power Unit
mercedes,26.0,Finished
red_bull,18.0,Finished
ferrari,15.0,Finished
mercedes,12.0,Finished
ferrari,10.0,Finished
red_bull,8.0,Finished
racing_point,6.0,+1 Lap
mclaren,4.0,+1 Lap
toro_rosso,2.0,+1 Lap
mclaren,1.0,+1 Lap
renault,0.0,+1 Lap
renault,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
haas,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
toro_rosso,0.0,+2 Laps
williams,0.0,+2 Laps
racing_point,0.0,Brakes
mercedes,25.0,Finished
ferrari,18.0,Finished
mclaren,16.0,Finished
mercedes,12.0,Finished
mclaren,10.0,Finished
racing_point,8.0,Finished
alphatauri,6.0,Finished
renault,4.0,Finished
alfa,2.0,Finished
ferrari,1.0,Finished
williams,0.0,Finished
alphatauri,0.0,Suspension
red_bull,0.0,Electronics
alfa,0.0,Wheel
williams,0.0,Fuel pressure
haas,0.0,Brakes
haas,0.0,Brakes
racing_point,0.0,Engine
renault,0.0,Overheating
red_bull,0.0,Electronics
mercedes,25.0,Finished
mercedes,18.0,Finished
red_bull,15.0,Finished
red_bull,12.0,Finished
mclaren,10.0,Finished
racing_point,8.0,Finished
racing_point,6.0,Finished
renault,4.0,Finished
mclaren,3.0,+1 Lap
alphatauri,1.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
haas,0.0,+1 Lap
alfa,0.0,+1 Lap
alphatauri,0.0,+1 Lap
williams,0.0,+2 Laps
williams,0.0,+2 Laps
renault,0.0,Overheating
ferrari,0.0,Collision damage
ferrari,0.0,Collision damage
mercedes,26.0,Finished
red_bull,18.0,Finished
mercedes,15.0,Finished
racing_point,12.0,Finished
red_bull,10.0,Finished
ferrari,8.0,+1 Lap
racing_point,6.0,+1 Lap
renault,4.0,+1 Lap
mclaren,2.0,+1 Lap
haas,1.0,+1 Lap
ferrari,0.0,+1 Lap
alphatauri,0.0,+1 Lap
mclaren,0.0,+1 Lap
renault,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
williams,0.0,+5 Laps
alphatauri,0.0,Engine
mercedes,25.0,Finished
red_bull,19.0,Finished
ferrari,15.0,Finished
renault,12.0,Finished
mclaren,10.0,Finished
renault,8.0,Finished
alphatauri,6.0,Finished
red_bull,4.0,Finished
racing_point,2.0,Finished
ferrari,1.0,Finished
mercedes,0.0,Finished
williams,0.0,Finished
mclaren,0.0,Finished
alfa,0.0,Finished
williams,0.0,Finished
haas,0.0,Finished
alfa,0.0,+1 Lap
alphatauri,0.0,Accident
haas,0.0,Collision
racing_point,0.0,Power Unit
red_bull,25.0,Finished
mercedes,19.0,Finished
mercedes,15.0,Finished
ferrari,12.0,Finished
red_bull,10.0,Finished
racing_point,8.0,Finished
racing_point,6.0,Finished
renault,4.0,Finished
mclaren,2.0,Finished
alphatauri,1.0,Finished
alphatauri,0.0,Finished
ferrari,0.0,Finished
mclaren,0.0,Finished
renault,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
williams,0.0,+1 Lap
haas,0.0,Retired
mercedes,25.0,Finished
red_bull,18.0,Finished
mercedes,16.0,Finished
racing_point,12.0,+1 Lap
racing_point,10.0,+1 Lap
mclaren,8.0,+1 Lap
ferrari,6.0,+1 Lap
red_bull,4.0,+1 Lap
alphatauri,2.0,+1 Lap
mclaren,1.0,+1 Lap
renault,0.0,+1 Lap
alphatauri,0.0,+1 Lap
renault,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
williams,0.0,+2 Laps
haas,0.0,+2 Laps
ferrari,0.0,Electronics
mercedes,25.0,Finished
mercedes,18.0,Finished
red_bull,15.0,Finished
renault,13.0,Finished
renault,10.0,Finished
red_bull,8.0,Finished
mclaren,6.0,Finished
alphatauri,4.0,Finished
racing_point,2.0,Finished
racing_point,1.0,Finished
alphatauri,0.0,Finished
alfa,0.0,Finished
ferrari,0.0,Finished
ferrari,0.0,Finished
haas,0.0,Finished
williams,0.0,Finished
haas,0.0,Finished
alfa,0.0,Accident
williams,0.0,Debris
mclaren,0.0,Exhaust
alphatauri,25.0,Finished
mclaren,18.0,Finished
racing_point,15.0,Finished
mclaren,12.0,Finished
mercedes,10.0,Finished
renault,8.0,Finished
mercedes,7.0,Finished
renault,4.0,Finished
alphatauri,2.0,Finished
racing_point,1.0,Finished
williams,0.0,Finished
haas,0.0,Finished
alfa,0.0,Finished
williams,0.0,Finished
red_bull,0.0,Finished
alfa,0.0,Finished
red_bull,0.0,Power Unit
ferrari,0.0,Accident
haas,0.0,Power Unit
ferrari,0.0,Brakes
mercedes,26.0,Finished
mercedes,18.0,Finished
red_bull,15.0,Finished
renault,12.0,Finished
racing_point,10.0,Finished
mclaren,8.0,Finished
alphatauri,6.0,Finished
ferrari,4.0,Finished
alfa,2.0,Finished
ferrari,1.0,Finished
williams,0.0,Finished
haas,0.0,Finished
racing_point,0.0,Puncture
renault,0.0,Brakes
williams,0.0,Collision
haas,0.0,Collision
alfa,0.0,Collision
mclaren,0.0,Collision
red_bull,0.0,Collision
alphatauri,0.0,Collision
mercedes,26.0,Finished
red_bull,18.0,Finished
mercedes,15.0,Finished
racing_point,12.0,Finished
renault,10.0,Finished
ferrari,8.0,Finished
renault,6.0,Finished
alphatauri,4.0,Finished
alphatauri,2.0,Finished
red_bull,1.0,Finished
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
ferrari,0.0,+1 Lap
alfa,0.0,+1 Lap
mclaren,0.0,+1 Lap
williams,0.0,+1 Lap
haas,0.0,+1 Lap
williams,0.0,+1 Lap
mclaren,0.0,Accident
racing_point,0.0,Collision
mercedes,25.0,Finished
red_bull,19.0,Finished
renault,15.0,Finished
racing_point,12.0,Finished
mclaren,10.0,Finished
alphatauri,8.0,Finished
ferrari,6.0,Finished
racing_point,4.0,Finished
haas,2.0,Finished
alfa,1.0,Finished
ferrari,0.0,Finished
alfa,0.0,Finished
haas,0.0,Finished
williams,0.0,Finished
alphatauri,0.0,Finished
mclaren,0.0,Power Unit
red_bull,0.0,Radiator
renault,0.0,Gearbox
mercedes,0.0,Power Unit
williams,0.0,Collision
mercedes,26.0,Finished
mercedes,18.0,Finished
red_bull,15.0,Finished
ferrari,12.0,Finished
alphatauri,10.0,+1 Lap
mclaren,8.0,+1 Lap
racing_point,6.0,+1 Lap
renault,4.0,+1 Lap
renault,2.0,+1 Lap
ferrari,1.0,+1 Lap
alfa,0.0,+1 Lap
red_bull,0.0,+1 Lap
mclaren,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
haas,0.0,+1 Lap
williams,0.0,+2 Laps
alphatauri,0.0,+2 Laps
racing_point,0.0,Collision damage
mercedes,26.0,Finished
mercedes,18.0,Finished
renault,15.0,Finished
alphatauri,12.0,Finished
ferrari,10.0,Finished
racing_point,8.0,Finished
mclaren,6.0,Finished
mclaren,4.0,Finished
alfa,2.0,Finished
alfa,1.0,Finished
williams,0.0,Finished
ferrari,0.0,Finished
racing_point,0.0,Finished
haas,0.0,Finished
red_bull,0.0,Finished
williams,0.0,Accident
red_bull,0.0,Puncture
haas,0.0,Illness
renault,0.0,Gearbox
alphatauri,0.0,Water pressure
mercedes,25.0,Finished
racing_point,18.0,Finished
ferrari,15.0,Finished
ferrari,12.0,Finished
mclaren,10.0,Finished
red_bull,8.0,Finished
red_bull,6.0,Finished
mclaren,5.0,Finished
racing_point,2.0,Finished
renault,1.0,Finished
renault,0.0,+1 Lap
alphatauri,0.0,+1 Lap
alphatauri,0.0,+1 Lap
mercedes,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
haas,0.0,Withdrew
haas,0.0,Collision damage
williams,0.0,Collision damage
alfa,0.0,Gearbox
mercedes,25.0,Finished
red_bull,19.0,Finished
red_bull,15.0,Finished
mclaren,12.0,Finished
mclaren,10.0,Finished
alphatauri,8.0,Finished
renault,6.0,Finished
mercedes,4.0,Finished
renault,2.0,Finished
ferrari,1.0,+1 Lap
alphatauri,0.0,+1 Lap
williams,0.0,+1 Lap
ferrari,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
racing_point,0.0,Engine
racing_point,0.0,Collision
haas,0.0,Collision
racing_point,25.0,Finished
renault,18.0,Finished
racing_point,15.0,Finished
mclaren,12.0,Finished
renault,10.0,Finished
red_bull,8.0,Finished
alphatauri,6.0,Finished
mercedes,4.0,Finished
mercedes,3.0,Finished
mclaren,1.0,Finished
alphatauri,0.0,Finished
ferrari,0.0,Finished
alfa,0.0,Finished
alfa,0.0,Finished
haas,0.0,Finished
williams,0.0,Finished
haas,0.0,Finished
williams,0.0,Engine
red_bull,0.0,Accident
ferrari,0.0,Collision
red_bull,25.0,Finished
mercedes,18.0,Finished
mercedes,15.0,Finished
red_bull,12.0,Finished
mclaren,10.0,Finished
mclaren,8.0,Finished
renault,7.0,Finished
alphatauri,4.0,Finished
renault,2.0,Finished
racing_point,1.0,Finished
alphatauri,0.0,+1 Lap
alfa,0.0,+1 Lap
ferrari,0.0,+1 Lap
ferrari,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
haas,0.0,+1 Lap
haas,0.0,+2 Laps
racing_point,0.0,Transmission
mercedes,25.0,Finished
red_bull,18.0,Finished
mercedes,16.0,Finished
mclaren,12.0,Finished
red_bull,10.0,Finished
ferrari,8.0,Finished
mclaren,6.0,Finished
ferrari,4.0,Finished
alphatauri,2.0,Finished
aston_martin,1.0,Finished
alfa,0.0,Finished
alfa,0.0,+1 Lap
alpine,0.0,+1 Lap
williams,0.0,+1 Lap
aston_martin,0.0,+1 Lap
haas,0.0,+1 Lap
alphatauri,0.0,Retired
williams,0.0,Retired
alpine,0.0,Brakes
haas,0.0,Accident
red_bull,25.0,Finished
mercedes,19.0,Finished
mclaren,15.0,Finished
ferrari,12.0,Finished
ferrari,10.0,Finished
mclaren,8.0,Finished
alphatauri,6.0,Finished
aston_martin,4.0,Finished
alpine,2.0,Finished
alpine,1.0,Finished
red_bull,0.0,Finished
alphatauri,0.0,Finished
alfa,0.0,Finished
alfa,0.0,+1 Lap
aston_martin,0.0,Gearbox
haas,0.0,+2 Laps
haas,0.0,+2 Laps
mercedes,0.0,Collision
williams,0.0,Collision
williams,0.0,Collision
mercedes,25.0,Finished
red_bull,18.0,Finished
mercedes,16.0,Finished
red_bull,12.0,Finished
mclaren,10.0,Finished
ferrari,8.0,Finished
alpine,6.0,Finished
alpine,4.0,Finished
mclaren,2.0,Finished
alphatauri,1.0,Finished
ferrari,0.0,Finished
alfa,0.0,+1 Lap
aston_martin,0.0,+1 Lap
aston_martin,0.0,+1 Lap
alphatauri,0.0,+1 Lap
williams,0.0,+1 Lap
haas,0.0,+2 Laps
williams,0.0,+2 Laps
haas,0.0,+2 Laps
alfa,0.0,Collision damage
mercedes,25.0,Finished
red_bull,19.0,Finished
mercedes,15.0,Finished
ferrari,12.0,Finished
red_bull,10.0,Finished
mclaren,8.0,Finished
ferrari,6.0,Finished
mclaren,4.0,+1 Lap
alpine,2.0,+1 Lap
alphatauri,1.0,+1 Lap
aston_martin,0.0,+1 Lap
alfa,0.0,+1 Lap
aston_martin,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
alpine,0.0,+1 Lap
haas,0.0,+2 Laps
haas,0.0,+2 Laps
alphatauri,0.0,Electrical
red_bull,25.0,Finished
ferrari,18.0,Finished
mclaren,15.0,Finished
red_bull,12.0,Finished
aston_martin,10.0,Finished
alphatauri,8.0,Finished
mercedes,7.0,Finished
aston_martin,4.0,+1 Lap
alpine,2.0,+1 Lap
alfa,1.0,+1 Lap
alfa,0.0,+1 Lap
mclaren,0.0,+1 Lap
alpine,0.0,+1 Lap
williams,0.0,+1 Lap
williams,0.0,+1 Lap
alphatauri,0.0,+1 Lap
haas,0.0,+3 Laps
haas,0.0,+3 Laps
mercedes,0.0,Wheel nut
ferrari,0.0,Driveshaft
red_bull,25.0,Finished
aston_martin,18.0,Finished
alphatauri,15.0,Finished
ferrari,12.0,Finished
mclaren,10.0,Finished
alpine,8.0,Finished
alphatauri,6.0,Finished
ferrari,4.0,Finished
mclaren,2.0,Finished
alfa,1.0,Finished
alfa,0.0,Finished
mercedes,0.0,Finished
haas,0.0,Finished
haas,0.0,Finished
mercedes,0.0,Finished
williams,0.0,Finished
williams,0.0,Gearbox
red_bull,0.0,Accident
aston_martin,0.0,Accident
alpine,0.0,Turbo
red_bull,26.0,Finished
mercedes,18.0,Finished
red_bull,15.0,Finished
mercedes,12.0,Finished
mclaren,10.0,Finished
mclaren,8.0,Finished
alphatauri,6.0,Finished
alpine,4.0,Finished
aston_martin,2.0,Finished
aston_martin,1.0,Finished
ferrari,0.0,Finished
williams,0.0,+1 Lap
alphatauri,0.0,+1 Lap
alpine,0.0,+1 Lap
alfa,0.0,+1 Lap
ferrari,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
haas,0.0,+1 Lap
haas,0.0,+1 Lap
red_bull,25.0,Finished
mercedes,19.0,Finished
mercedes,15.0,Finished
red_bull,12.0,Finished
mclaren,10.0,+1 Lap
ferrari,8.0,+1 Lap
ferrari,6.0,+1 Lap
aston_martin,4.0,+1 Lap
alpine,2.0,+1 Lap
alphatauri,1.0,+1 Lap
alfa,0.0,+1 Lap
aston_martin,0.0,+1 Lap
mclaren,0.0,+1 Lap
alpine,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+2 Laps
williams,0.0,+3 Laps
haas,0.0,+3 Laps
williams,0.0,Engine
alphatauri,0.0,Collision
red_bull,26.0,Finished
mercedes,18.0,Finished
mclaren,15.0,Finished
mercedes,12.0,Finished
ferrari,10.0,Finished
red_bull,8.0,Finished
mclaren,6.0,Finished
ferrari,4.0,Finished
alphatauri,2.0,Finished
alpine,1.0,+1 Lap
williams,0.0,+1 Lap
alphatauri,0.0,+1 Lap
aston_martin,0.0,+1 Lap
alfa,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
aston_martin,0.0,Collision
haas,0.0,+2 Laps
haas,0.0,+2 Laps
alpine,0.0,Collision
mercedes,25.0,Finished
ferrari,18.0,Finished
mercedes,15.0,Finished
mclaren,12.0,Finished
mclaren,10.0,Finished
ferrari,8.0,Finished
alpine,6.0,Finished
aston_martin,4.0,Finished
alpine,2.0,Finished
alphatauri,1.0,Finished
alphatauri,0.0,Finished
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
red_bull,0.0,+1 Lap
haas,0.0,+1 Lap
haas,0.0,+1 Lap
aston_martin,0.0,Retired
red_bull,0.0,Collision
alpine,25.0,Finished
mercedes,18.0,Finished
ferrari,15.0,Finished
alpine,12.0,Finished
alphatauri,11.0,Finished
alphatauri,8.0,Finished
williams,6.0,Finished
williams,4.0,Finished
red_bull,2.0,Finished
alfa,1.0,+1 Lap
mclaren,0.0,+1 Lap
haas,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,Collision
mclaren,0.0,Collision
mercedes,0.0,Collision
red_bull,0.0,Collision
ferrari,0.0,Collision
aston_martin,0.0,Collision
aston_martin,0.0,Disqualified
red_bull,12.5,Finished
williams,9.0,Finished
mercedes,7.5,Finished
mclaren,6.0,Finished
aston_martin,5.0,Finished
alphatauri,4.0,Finished
alpine,3.0,Finished
ferrari,2.0,Finished
williams,1.0,Finished
ferrari,0.5,Finished
alpine,0.0,Finished
mercedes,0.0,Finished
alfa,0.0,Finished
mclaren,0.0,Finished
alphatauri,0.0,Finished
haas,0.0,Finished
haas,0.0,Finished
alfa,0.0,Finished
red_bull,0.0,Finished
aston_martin,0.0,Finished
red_bull,25.0,Finished
mercedes,19.0,Finished
mercedes,15.0,Finished
alphatauri,12.0,+1 Lap
ferrari,10.0,+1 Lap
alpine,8.0,+1 Lap
ferrari,6.0,+1 Lap
red_bull,4.0,+1 Lap
alpine,2.0,+1 Lap
mclaren,1.0,+1 Lap
mclaren,0.0,+1 Lap
aston_martin,0.0,+2 Laps
aston_martin,0.0,+2 Laps
alfa,0.0,+2 Laps
alfa,0.0,+2 Laps
williams,0.0,+2 Laps
williams,0.0,Gearbox
haas,0.0,+3 Laps
alphatauri,0.0,Power Unit
haas,0.0,Hydraulics
mclaren,26.0,Finished
mclaren,18.0,Finished
mercedes,15.0,Finished
ferrari,12.0,Finished
red_bull,10.0,Finished
ferrari,8.0,Finished
aston_martin,6.0,Finished
alpine,4.0,Finished
williams,2.0,Finished
alpine,1.0,Finished
williams,0.0,Finished
aston_martin,0.0,Finished
alfa,0.0,Finished
alfa,0.0,Finished
haas,0.0,Finished
haas,0.0,Power Unit
mercedes,0.0,Collision
red_bull,0.0,Collision
alphatauri,0.0,Suspension
alphatauri,0.0,Brakes
mercedes,25.0,Finished
red_bull,18.0,Finished
ferrari,15.0,Finished
mclaren,12.0,Finished
mercedes,10.0,Finished
alpine,8.0,Finished
mclaren,7.0,Finished
alfa,4.0,Finished
red_bull,2.0,Finished
williams,1.0,Finished
aston_martin,0.0,Finished
aston_martin,0.0,+1 Lap
alphatauri,0.0,+1 Lap
alpine,0.0,+1 Lap
ferrari,0.0,+1 Lap
alfa,0.0,+1 Lap
alphatauri,0.0,+1 Lap
haas,0.0,+2 Laps
williams,0.0,Accident
haas,0.0,Oil leak
mercedes,26.0,Finished
red_bull,18.0,Finished
red_bull,15.0,Finished
ferrari,12.0,Finished
mercedes,10.0,Finished
alphatauri,8.0,Finished
mclaren,6.0,Finished
ferrari,4.0,Finished
aston_martin,2.0,Finished
alpine,1.0,+1 Lap
alfa,0.0,+1 Lap
alfa,0.0,+1 Lap
mclaren,0.0,+1 Lap
alphatauri,0.0,+1 Lap
williams,0.0,+1 Lap
alpine,0.0,+1 Lap
williams,0.0,+1 Lap
aston_martin,0.0,+1 Lap
haas,0.0,+2 Laps
haas,0.0,+2 Laps
red_bull,25.0,Finished
mercedes,19.0,Finished
red_bull,15.0,Finished
ferrari,12.0,Finished
mclaren,10.0,Finished
mercedes,8.0,Finished
ferrari,6.0,Finished
mclaren,4.0,Finished
alphatauri,2.0,+1 Lap
aston_martin,1.0,+1 Lap
alfa,0.0,+1 Lap
aston_martin,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
williams,0.0,+1 Lap
haas,0.0,+2 Laps
haas,0.0,+2 Laps
alpine,0.0,Rear wing
alpine,0.0,Mechanical
alphatauri,0.0,Suspension
red_bull,25.0,Finished
mercedes,18.0,Finished
red_bull,15.0,Finished
alphatauri,12.0,Finished
ferrari,10.0,Finished
ferrari,8.0,+1 Lap
aston_martin,6.0,+1 Lap
alfa,4.0,+1 Lap
alpine,2.0,+1 Lap
mclaren,1.0,+1 Lap
alfa,0.0,+1 Lap
mclaren,0.0,+1 Lap
alpine,0.0,+1 Lap
aston_martin,0.0,+2 Laps
mercedes,0.0,+2 Laps
williams,0.0,+2 Laps
williams,0.0,+2 Laps
haas,0.0,+3 Laps
haas,0.0,Collision
alphatauri,0.0,Collision
mercedes,25.0,Finished
red_bull,18.0,Finished
mercedes,15.0,Finished
red_bull,13.0,Finished
ferrari,10.0,Finished
ferrari,8.0,Finished
alphatauri,6.0,+1 Lap
alpine,4.0,+1 Lap
alpine,2.0,+1 Lap
mclaren,1.0,+1 Lap
aston_martin,0.0,+1 Lap
alfa,0.0,+1 Lap
williams,0.0,+1 Lap
alfa,0.0,+1 Lap
alphatauri,0.0,+1 Lap
williams,0.0,+1 Lap
haas,0.0,+2 Laps
haas,0.0,+2 Laps
mclaren,0.0,Power loss
aston_martin,0.0,Collision damage
mercedes,25.0,Finished
red_bull,19.0,Finished
alpine,15.0,Finished
red_bull,12.0,Finished
alpine,10.0,Finished
aston_martin,8.0,Finished
ferrari,6.0,Finished
ferrari,4.0,Finished
mclaren,2.0,+1 Lap
aston_martin,1.0,+1 Lap
alphatauri,0.0,+1 Lap
mclaren,0.0,+1 Lap
alphatauri,0.0,+1 Lap
alfa,0.0,+1 Lap
alfa,0.0,+1 Lap
haas,0.0,+1 Lap
williams,0.0,+2 Laps
haas,0.0,+2 Laps
williams,0.0,Puncture
mercedes,0.0,Damage
mercedes,26.0,Finished
red_bull,18.0,Finished
mercedes,15.0,Finished
alpine,12.0,Finished
mclaren,10.0,Finished
alphatauri,8.0,Finished
ferrari,6.0,Finished
ferrari,4.0,Finished
alfa,2.0,Finished
mclaren,1.0,Finished
aston_martin,0.0,Finished
williams,0.0,Finished
alpine,0.0,+1 Lap
alphatauri,0.0,+1 Lap
alfa,0.0,+1 Lap
aston_martin,0.0,Collision damage
red_bull,0.0,Collision
haas,0.0,Collision
williams,0.0,Collision
haas,0.0,Accident
red_bull,26.0,Finished
mercedes,18.0,Finished
ferrari,15.0,Finished
alphatauri,12.0,Finished
alphatauri,10.0,Finished
mercedes,8.0,Finished
mclaren,6.0,Finished
alpine,4.0,Finished
alpine,2.0,Finished
ferrari,1.0,Finished
aston_martin,0.0,Finished
mclaren,0.0,+1 Lap
aston_martin,0.0,+1 Lap
haas,0.0,+1 Lap
red_bull,0.0,Engine
williams,0.0,Accident
alfa,0.0,Gearbox
williams,0.0,Gearbox
alfa,0.0,Brakes
haas,0.0,Illness
ferrari,26.0,Finished
ferrari,18.0,Finished
mercedes,15.0,Finished
mercedes,12.0,Finished
haas,10.0,Finished
alfa,8.0,Finished
alpine,6.0,Finished
alphatauri,4.0,Finished
alpine,2.0,Finished
