driverId,points,position,positionText,wins
raikkonen,60.0,5,5,0
max_verstappen,35.0,6,6,0
alonso,32.0,7,7,0
hulkenberg,26.0,8,8,0
sainz,20.0,9,9,0
kevin_magnussen,19.0,10,10,0
gasly,18.0,11,11,0
perez,17.0,12,12,0
ocon,9.0,13,13,0
leclerc,9.0,14,14,0
vandoorne,8.0,15,15,0
stroll,4.0,16,16,0
ericsson,2.0,17,17,0
brendon_hartley,1.0,18,18,0
grosjean,0.0,19,19,0
sirotkin,0.0,20,20,0
vettel,121.0,1,1,3
hamilton,120.0,2,2,2
bottas,86.0,3,3,0
ricciardo,84.0,4,4,2
raikkonen,68.0,5,5,0
max_verstappen,50.0,6,6,0
alonso,32.0,7,7,0
hulkenberg,32.0,8,8,0
sainz,24.0,9,9,0
kevin_magnussen,19.0,10,10,0
gasly,18.0,11,11,0
perez,17.0,12,12,0
ocon,11.0,13,13,0
leclerc,10.0,14,14,0
vandoorne,8.0,15,15,0
stroll,4.0,16,16,0
ericsson,2.0,17,17,0
brendon_hartley,1.0,18,18,0
grosjean,0.0,19,19,0
sirotkin,0.0,20,20,0
hamilton,145.0,1,1,3
vettel,131.0,2,2,3
ricciardo,96.0,3,3,2
bottas,92.0,4,4,0
raikkonen,83.0,5,5,0
max_verstappen,68.0,6,6,0
hulkenberg,34.0,7,7,0
alonso,32.0,8,8,0
sainz,28.0,9,9,0
kevin_magnussen,27.0,10,10,0
gasly,18.0,11,11,0
perez,17.0,12,12,0
ocon,11.0,13,13,0
leclerc,11.0,14,14,0
vandoorne,8.0,15,15,0
stroll,4.0,16,16,0
ericsson,2.0,17,17,0
brendon_hartley,1.0,18,18,0
grosjean,0.0,19,19,0
sirotkin,0.0,20,20,0
vettel,146.0,1,1,3
hamilton,145.0,2,2,3
raikkonen,101.0,3,3,0
ricciardo,96.0,4,4,2
max_verstappen,93.0,5,5,1
bottas,92.0,6,6,0
kevin_magnussen,37.0,7,7,0
alonso,36.0,8,8,0
hulkenberg,34.0,9,9,0
sainz,28.0,10,10,0
perez,23.0,11,11,0
ocon,19.0,12,12,0
gasly,18.0,13,13,0
leclerc,13.0,14,14,0
grosjean,12.0,15,15,0
vandoorne,8.0,16,16,0
stroll,4.0,17,17,0
ericsson,3.0,18,18,0
brendon_hartley,1.0,19,19,0
sirotkin,0.0,20,20,0
vettel,171.0,1,1,4
hamilton,163.0,2,2,3
raikkonen,116.0,3,3,0
ricciardo,106.0,4,4,2
bottas,104.0,5,5,0
max_verstappen,93.0,6,6,1
hulkenberg,42.0,7,7,0
alonso,40.0,8,8,0
kevin_magnussen,39.0,9,9,0
sainz,28.0,10,10,0
ocon,25.0,11,11,0
perez,24.0,12,12,0
gasly,18.0,13,13,0
leclerc,13.0,14,14,0
grosjean,12.0,15,15,0
vandoorne,8.0,16,16,0
stroll,4.0,17,17,0
ericsson,3.0,18,18,0
brendon_hartley,1.0,19,19,0
sirotkin,0.0,20,20,0
hamilton,188.0,1,1,4
vettel,171.0,2,2,4
raikkonen,131.0,3,3,0
bottas,122.0,4,4,0
ricciardo,106.0,5,5,2
max_verstappen,105.0,6,6,1
hulkenberg,52.0,7,7,0
alonso,40.0,8,8,0
kevin_magnussen,39.0,9,9,0
perez,30.0,10,10,0
ocon,29.0,11,11,0
sainz,28.0,12,12,0
grosjean,20.0,13,13,0
gasly,18.0,14,14,0
leclerc,13.0,15,15,0
vandoorne,8.0,16,16,0
ericsson,5.0,17,17,0
stroll,4.0,18,18,0
brendon_hartley,2.0,19,19,0
sirotkin,0.0,20,20,0
hamilton,213.0,1,1,5
vettel,189.0,2,2,4
raikkonen,146.0,3,3,0
bottas,132.0,4,4,0
ricciardo,118.0,5,5,2
max_verstappen,105.0,6,6,1
hulkenberg,52.0,7,7,0
kevin_magnussen,45.0,8,8,0
alonso,44.0,9,9,0
perez,30.0,10,10,0
sainz,30.0,11,11,0
ocon,29.0,12,12,0
gasly,26.0,13,13,0
grosjean,21.0,14,14,0
leclerc,13.0,15,15,0
vandoorne,8.0,16,16,0
ericsson,5.0,17,17,0
stroll,4.0,18,18,0
brendon_hartley,2.0,19,19,0
sirotkin,0.0,20,20,0
hamilton,231.0,1,1,5
vettel,214.0,2,2,5
raikkonen,146.0,3,3,0
bottas,144.0,4,4,0
max_verstappen,120.0,5,5,1
ricciardo,118.0,6,6,2
hulkenberg,52.0,7,7,0
kevin_magnussen,49.0,8,8,0
alonso,44.0,9,9,0
perez,40.0,10,10,0
ocon,37.0,11,11,0
sainz,30.0,12,12,0
gasly,28.0,13,13,0
grosjean,27.0,14,14,0
leclerc,13.0,15,15,0
vandoorne,8.0,16,16,0
ericsson,6.0,17,17,0
stroll,4.0,18,18,0
brendon_hartley,2.0,19,19,0
sirotkin,0.0,20,20,0
hamilton,256.0,1,1,6
vettel,226.0,2,2,5
raikkonen,164.0,3,3,0
bottas,159.0,4,4,0
max_verstappen,130.0,5,5,1
ricciardo,118.0,6,6,2
hulkenberg,52.0,7,7,0
kevin_magnussen,49.0,8,8,0
perez,46.0,9,9,0
ocon,45.0,10,10,0
alonso,44.0,11,11,0
sainz,34.0,12,12,0
gasly,28.0,13,13,0
grosjean,27.0,14,14,0
leclerc,13.0,15,15,0
vandoorne,8.0,16,16,0
stroll,6.0,17,17,0
ericsson,6.0,18,18,0
brendon_hartley,2.0,19,19,0
sirotkin,1.0,20,20,0
hamilton,281.0,1,1,7
vettel,241.0,2,2,5
raikkonen,174.0,3,3,0
bottas,171.0,4,4,0
max_verstappen,148.0,5,5,1
ricciardo,126.0,6,6,2
hulkenberg,53.0,7,7,0
alonso,50.0,8,8,0
kevin_magnussen,49.0,9,9,0
perez,46.0,10,10,0
ocon,45.0,11,11,0
sainz,38.0,12,12,0
gasly,28.0,13,13,0
grosjean,27.0,14,14,0
leclerc,15.0,15,15,0
vandoorne,8.0,16,16,0
stroll,6.0,17,17,0
ericsson,6.0,18,18,0
brendon_hartley,2.0,19,19,0
sirotkin,1.0,20,20,0
hamilton,306.0,1,1,8
vettel,256.0,2,2,5
bottas,189.0,3,3,0
raikkonen,186.0,4,4,0
max_verstappen,158.0,5,5,1
ricciardo,134.0,6,6,2
kevin_magnussen,53.0,7,7,0
hulkenberg,53.0,8,8,0
alonso,50.0,9,9,0
perez,47.0,10,10,0
ocon,47.0,11,11,0
sainz,38.0,12,12,0
gasly,28.0,13,13,0
grosjean,27.0,14,14,0
leclerc,21.0,15,15,0
vandoorne,8.0,16,16,0
stroll,6.0,17,17,0
ericsson,6.0,18,18,0
brendon_hartley,2.0,19,19,0
sirotkin,1.0,20,20,0
hamilton,331.0,1,1,9
vettel,264.0,2,2,5
bottas,207.0,3,3,0
raikkonen,196.0,4,4,0
max_verstappen,173.0,5,5,1
ricciardo,146.0,6,6,2
perez,53.0,7,7,0
kevin_magnussen,53.0,8,8,0
hulkenberg,53.0,9,9,0
alonso,50.0,10,10,0
ocon,49.0,11,11,0
sainz,39.0,12,12,0
grosjean,31.0,13,13,0
gasly,28.0,14,14,0
leclerc,21.0,15,15,0
vandoorne,8.0,16,16,0
stroll,6.0,17,17,0
ericsson,6.0,18,18,0
brendon_hartley,2.0,19,19,0
sirotkin,1.0,20,20,0
hamilton,346.0,1,1,9
vettel,276.0,2,2,5
raikkonen,221.0,3,3,1
bottas,217.0,4,4,0
max_verstappen,191.0,5,5,1
ricciardo,146.0,6,6,2
hulkenberg,61.0,7,7,0
perez,57.0,8,8,0
kevin_magnussen,53.0,9,9,0
alonso,50.0,10,10,0
ocon,49.0,11,11,0
sainz,45.0,12,12,0
grosjean,31.0,13,13,0
gasly,28.0,14,14,0
leclerc,21.0,15,15,0
vandoorne,8.0,16,16,0
ericsson,7.0,17,17,0
stroll,6.0,18,18,0
brendon_hartley,4.0,19,19,0
sirotkin,1.0,20,20,0
hamilton,358.0,1,1,9
vettel,294.0,2,2,5
raikkonen,236.0,3,3,1
bottas,227.0,4,4,0
max_verstappen,216.0,5,5,2
ricciardo,146.0,6,6,2
hulkenberg,69.0,7,7,0
perez,57.0,8,8,0
kevin_magnussen,53.0,9,9,0
alonso,50.0,10,10,0
ocon,49.0,11,11,0
sainz,45.0,12,12,0
grosjean,31.0,13,13,0
gasly,29.0,14,14,0
leclerc,27.0,15,15,0
vandoorne,12.0,16,16,0
ericsson,9.0,17,17,0
stroll,6.0,18,18,0
brendon_hartley,4.0,19,19,0
sirotkin,1.0,20,20,0
hamilton,383.0,1,1,10
vettel,302.0,2,2,5
raikkonen,251.0,3,3,1
bottas,237.0,4,4,0
max_verstappen,234.0,5,5,2
ricciardo,158.0,6,6,2
hulkenberg,69.0,7,7,0
perez,58.0,8,8,0
kevin_magnussen,55.0,9,9,0
alonso,50.0,10,10,0
ocon,49.0,11,11,0
sainz,45.0,12,12,0
grosjean,35.0,13,13,0
leclerc,33.0,14,14,0
gasly,29.0,15,15,0
vandoorne,12.0,16,16,0
ericsson,9.0,17,17,0
stroll,6.0,18,18,0
brendon_hartley,4.0,19,19,0
sirotkin,1.0,20,20,0
hamilton,408.0,1,1,11
vettel,320.0,2,2,5
raikkonen,251.0,3,3,1
max_verstappen,249.0,4,4,2
bottas,247.0,5,5,0
ricciardo,170.0,6,6,2
hulkenberg,69.0,7,7,0
perez,62.0,8,8,0
kevin_magnussen,56.0,9,9,0
sainz,53.0,10,10,0
alonso,50.0,11,11,0
ocon,49.0,12,12,0
leclerc,39.0,13,13,0
grosjean,37.0,14,14,0
gasly,29.0,15,15,0
vandoorne,12.0,16,16,0
ericsson,9.0,17,17,0
stroll,6.0,18,18,0
brendon_hartley,4.0,19,19,0
sirotkin,1.0,20,20,0
bottas,26.0,1,1,1
hamilton,18.0,2,2,0
max_verstappen,15.0,3,3,0
vettel,12.0,4,4,0
leclerc,10.0,5,5,0
kevin_magnussen,8.0,6,6,0
hulkenberg,6.0,7,7,0
raikkonen,4.0,8,8,0
stroll,2.0,9,9,0
kvyat,1.0,10,10,0
gasly,0.0,11,11,0
norris,0.0,12,12,0
perez,0.0,13,13,0
albon,0.0,14,14,0
giovinazzi,0.0,15,15,0
russell,0.0,16,16,0
kubica,0.0,17,17,0
grosjean,0.0,18,18,0
ricciardo,0.0,19,19,0
sainz,0.0,20,20,0
bottas,44.0,1,1,1
hamilton,43.0,2,2,1
max_verstappen,27.0,3,3,0
leclerc,26.0,4,4,0
vettel,22.0,5,5,0
raikkonen,10.0,6,6,0
norris,8.0,7,7,0
kevin_magnussen,8.0,8,8,0
hulkenberg,6.0,9,9,0
gasly,4.0,10,10,0
albon,2.0,11,11,0
stroll,2.0,12,12,0
kvyat,1.0,13,13,0
perez,1.0,14,14,0
giovinazzi,0.0,15,15,0
russell,0.0,16,16,0
kubica,0.0,17,17,0
ricciardo,0.0,18,18,0
grosjean,0.0,19,19,0
sainz,0.0,20,20,0
hamilton,68.0,1,1,2
bottas,62.0,2,2,1
max_verstappen,39.0,3,3,0
vettel,37.0,4,4,0
leclerc,36.0,5,5,0
gasly,13.0,6,6,0
raikkonen,12.0,7,7,0
norris,8.0,8,8,0
kevin_magnussen,8.0,9,9,0
hulkenberg,6.0,10,10,0
ricciardo,6.0,11,11,0
perez,5.0,12,12,0
albon,3.0,13,13,0
stroll,2.0,14,14,0
kvyat,1.0,15,15,0
giovinazzi,0.0,16,16,0
grosjean,0.0,17,17,0
sainz,0.0,18,18,0
russell,0.0,19,19,0
kubica,0.0,20,20,0
bottas,87.0,1,1,2
hamilton,86.0,2,2,2
vettel,52.0,3,3,0
max_verstappen,51.0,4,4,0
leclerc,47.0,5,5,0
perez,13.0,6,6,0
gasly,13.0,7,7,0
raikkonen,13.0,8,8,0
norris,12.0,9,9,0
kevin_magnussen,8.0,10,10,0
hulkenberg,6.0,11,11,0
sainz,6.0,12,12,0
ricciardo,6.0,13,13,0
stroll,4.0,14,14,0
albon,3.0,15,15,0
kvyat,1.0,16,16,0
giovinazzi,0.0,17,17,0
grosjean,0.0,18,18,0
russell,0.0,19,19,0
kubica,0.0,20,20,0
hamilton,112.0,1,1,3
bottas,105.0,2,2,2
max_verstappen,66.0,3,3,0
vettel,64.0,4,4,0
leclerc,57.0,5,5,0
gasly,21.0,6,6,0
kevin_magnussen,14.0,7,7,0
perez,13.0,8,8,0
raikkonen,13.0,9,9,0
norris,12.0,10,10,0
sainz,10.0,11,11,0
ricciardo,6.0,12,12,0
hulkenberg,6.0,13,13,0
stroll,4.0,14,14,0
albon,3.0,15,15,0
kvyat,3.0,16,16,0
grosjean,1.0,17,17,0
giovinazzi,0.0,18,18,0
russell,0.0,19,19,0
kubica,0.0,20,20,0
hamilton,137.0,1,1,4
bottas,120.0,2,2,2
vettel,82.0,3,3,0
max_verstappen,78.0,4,4,0
leclerc,57.0,5,5,0
gasly,32.0,6,6,0
sainz,18.0,7,7,0
kevin_magnussen,14.0,8,8,0
perez,13.0,9,9,0
raikkonen,13.0,10,10,0
norris,12.0,11,11,0
kvyat,9.0,12,12,0
ricciardo,8.0,13,13,0
albon,7.0,14,14,0
hulkenberg,6.0,15,15,0
stroll,4.0,16,16,0
grosjean,2.0,17,17,0
giovinazzi,0.0,18,18,0
russell,0.0,19,19,0
kubica,0.0,20,20,0
hamilton,162.0,1,1,5
bottas,133.0,2,2,2
vettel,100.0,3,3,0
max_verstappen,88.0,4,4,0
leclerc,72.0,5,5,0
gasly,36.0,6,6,0
sainz,18.0,7,7,0
ricciardo,16.0,8,8,0
kevin_magnussen,14.0,9,9,0
perez,13.0,10,10,0
raikkonen,13.0,11,11,0
norris,12.0,12,12,0
hulkenberg,12.0,13,13,0
kvyat,10.0,14,14,0
albon,7.0,15,15,0
stroll,6.0,16,16,0
grosjean,2.0,17,17,0
giovinazzi,0.0,18,18,0
russell,0.0,19,19,0
kubica,0.0,20,20,0
hamilton,187.0,1,1,6
bottas,151.0,2,2,2
vettel,111.0,3,3,0
max_verstappen,100.0,4,4,0
leclerc,87.0,5,5,0
gasly,37.0,6,6,0
sainz,26.0,7,7,0
raikkonen,19.0,8,8,0
ricciardo,16.0,9,9,0
hulkenberg,16.0,10,10,0
kevin_magnussen,14.0,11,11,0
norris,14.0,12,12,0
perez,13.0,13,13,0
kvyat,10.0,14,14,0
albon,7.0,15,15,0
stroll,6.0,16,16,0
grosjean,2.0,17,17,0
giovinazzi,0.0,18,18,0
russell,0.0,19,19,0
kubica,0.0,20,20,0
hamilton,197.0,1,1,6
bottas,166.0,2,2,2
max_verstappen,126.0,3,3,1
vettel,123.0,4,4,0
leclerc,105.0,5,5,0
gasly,43.0,6,6,0
sainz,30.0,7,7,0
norris,22.0,8,8,0
raikkonen,21.0,9,9,0
ricciardo,16.0,10,10,0
hulkenberg,16.0,11,11,0
kevin_magnussen,14.0,12,12,0
perez,13.0,13,13,0
kvyat,10.0,14,14,0
albon,7.0,15,15,0
stroll,6.0,16,16,0
grosjean,2.0,17,17,0
giovinazzi,1.0,18,18,0
russell,0.0,19,19,0
kubica,0.0,20,20,0
hamilton,223.0,1,1,7
bottas,184.0,2,2,2
max_verstappen,136.0,3,3,1
vettel,123.0,4,4,0
leclerc,120.0,5,5,0
gasly,55.0,6,6,0
sainz,38.0,7,7,0
raikkonen,25.0,8,8,0
norris,22.0,9,9,0
ricciardo,22.0,10,10,0
hulkenberg,17.0,11,11,0
kevin_magnussen,14.0,12,12,0
perez,13.0,13,13,0
kvyat,12.0,14,14,0
albon,7.0,15,15,0
stroll,6.0,16,16,0
grosjean,2.0,17,17,0
giovinazzi,1.0,18,18,0
russell,0.0,19,19,0
kubica,0.0,20,20,0
hamilton,225.0,1,1,7
bottas,184.0,2,2,2
max_verstappen,162.0,3,3,2
vettel,141.0,4,4,0
leclerc,120.0,5,5,0
gasly,55.0,6,6,0
sainz,48.0,7,7,0
kvyat,27.0,8,8,0
raikkonen,25.0,9,9,0
norris,22.0,10,10,0
ricciardo,22.0,11,11,0
stroll,18.0,12,12,0
kevin_magnussen,18.0,13,13,0
hulkenberg,17.0,14,14,0
albon,15.0,15,15,0
perez,13.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,1.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,250.0,1,1,8
bottas,188.0,2,2,2
max_verstappen,181.0,3,3,2
vettel,156.0,4,4,0
leclerc,132.0,5,5,0
gasly,63.0,6,6,0
sainz,58.0,7,7,0
raikkonen,31.0,8,8,0
kvyat,27.0,9,9,0
norris,24.0,10,10,0
ricciardo,22.0,11,11,0
stroll,18.0,12,12,0
kevin_magnussen,18.0,13,13,0
hulkenberg,17.0,14,14,0
albon,16.0,15,15,0
perez,13.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,1.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,268.0,1,1,8
bottas,203.0,2,2,2
max_verstappen,181.0,3,3,2
vettel,169.0,4,4,0
leclerc,157.0,5,5,1
gasly,65.0,6,6,0
sainz,58.0,7,7,0
kvyat,33.0,8,8,0
raikkonen,31.0,9,9,0
albon,26.0,10,10,0
norris,24.0,11,11,0
ricciardo,22.0,12,12,0
perez,21.0,13,13,0
hulkenberg,21.0,14,14,0
stroll,19.0,15,15,0
kevin_magnussen,18.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,1.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,284.0,1,1,8
bottas,221.0,2,2,2
max_verstappen,185.0,3,3,2
leclerc,182.0,4,4,2
vettel,169.0,5,5,0
gasly,65.0,6,6,0
sainz,58.0,7,7,0
ricciardo,34.0,8,8,0
albon,34.0,9,9,0
kvyat,33.0,10,10,0
hulkenberg,31.0,11,11,0
raikkonen,31.0,12,12,0
perez,27.0,13,13,0
norris,25.0,14,14,0
stroll,19.0,15,15,0
kevin_magnussen,18.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,3.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,296.0,1,1,8
bottas,231.0,2,2,2
leclerc,200.0,3,3,2
max_verstappen,200.0,4,4,2
vettel,194.0,5,5,1
gasly,69.0,6,6,0
sainz,58.0,7,7,0
albon,42.0,8,8,0
ricciardo,34.0,9,9,0
kvyat,33.0,10,10,0
hulkenberg,33.0,11,11,0
norris,31.0,12,12,0
raikkonen,31.0,13,13,0
perez,27.0,14,14,0
stroll,19.0,15,15,0
kevin_magnussen,18.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,4.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,322.0,1,1,9
bottas,249.0,2,2,2
leclerc,215.0,3,3,2
max_verstappen,212.0,4,4,2
vettel,194.0,5,5,1
gasly,69.0,6,6,0
sainz,66.0,7,7,0
albon,52.0,8,8,0
norris,35.0,9,9,0
ricciardo,34.0,10,10,0
hulkenberg,34.0,11,11,0
kvyat,33.0,12,12,0
perez,33.0,13,13,0
raikkonen,31.0,14,14,0
kevin_magnussen,20.0,15,15,0
stroll,19.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,4.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,338.0,1,1,9
bottas,274.0,2,2,3
leclerc,223.0,3,3,2
max_verstappen,212.0,4,4,2
vettel,212.0,5,5,1
sainz,76.0,6,6,0
gasly,75.0,7,7,0
albon,64.0,8,8,0
perez,37.0,9,9,0
norris,35.0,10,10,0
kvyat,34.0,11,11,0
ricciardo,34.0,12,12,0
hulkenberg,34.0,13,13,0
raikkonen,31.0,14,14,0
stroll,21.0,15,15,0
kevin_magnussen,20.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,4.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,363.0,1,1,10
bottas,289.0,2,2,3
leclerc,236.0,3,3,2
vettel,230.0,4,4,1
max_verstappen,220.0,5,5,2
gasly,77.0,6,6,0
sainz,76.0,7,7,0
albon,74.0,8,8,0
perez,43.0,9,9,0
ricciardo,38.0,10,10,0
hulkenberg,35.0,11,11,0
norris,35.0,12,12,0
kvyat,34.0,13,13,0
raikkonen,31.0,14,14,0
stroll,21.0,15,15,0
kevin_magnussen,20.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,4.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,381.0,1,1,10
bottas,314.0,2,2,4
leclerc,249.0,3,3,2
max_verstappen,235.0,4,4,2
vettel,230.0,5,5,1
albon,84.0,6,6,0
sainz,80.0,7,7,0
gasly,77.0,8,8,0
ricciardo,46.0,9,9,0
perez,44.0,10,10,0
norris,41.0,11,11,0
hulkenberg,37.0,12,12,0
kvyat,34.0,13,13,0
raikkonen,31.0,14,14,0
stroll,21.0,15,15,0
kevin_magnussen,20.0,16,16,0
grosjean,8.0,17,17,0
giovinazzi,4.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,387.0,1,1,10
bottas,314.0,2,2,4
max_verstappen,260.0,3,3,3
leclerc,249.0,4,4,2
vettel,230.0,5,5,1
gasly,95.0,6,6,0
sainz,95.0,7,7,0
albon,84.0,8,8,0
ricciardo,54.0,9,9,0
perez,46.0,10,10,0
norris,45.0,11,11,0
raikkonen,43.0,12,12,0
hulkenberg,37.0,13,13,0
kvyat,35.0,14,14,0
stroll,21.0,15,15,0
kevin_magnussen,20.0,16,16,0
giovinazzi,14.0,17,17,0
grosjean,8.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
hamilton,413.0,1,1,11
bottas,326.0,2,2,4
max_verstappen,278.0,3,3,3
leclerc,264.0,4,4,2
vettel,240.0,5,5,1
sainz,96.0,6,6,0
gasly,95.0,7,7,0
albon,92.0,8,8,0
ricciardo,54.0,9,9,0
perez,52.0,10,10,0
norris,49.0,11,11,0
raikkonen,43.0,12,12,0
kvyat,37.0,13,13,0
hulkenberg,37.0,14,14,0
stroll,21.0,15,15,0
kevin_magnussen,20.0,16,16,0
giovinazzi,14.0,17,17,0
grosjean,8.0,18,18,0
kubica,1.0,19,19,0
russell,0.0,20,20,0
bottas,25.0,1,1,1
leclerc,18.0,2,2,0
norris,16.0,3,3,0
hamilton,12.0,4,4,0
sainz,10.0,5,5,0
perez,8.0,6,6,0
gasly,6.0,7,7,0
ocon,4.0,8,8,0
giovinazzi,2.0,9,9,0
vettel,1.0,10,10,0
latifi,0.0,11,11,0
kvyat,0.0,12,12,0
albon,0.0,13,13,0
raikkonen,0.0,14,14,0
russell,0.0,15,15,0
grosjean,0.0,16,16,0
kevin_magnussen,0.0,17,17,0
stroll,0.0,18,18,0
ricciardo,0.0,19,19,0
max_verstappen,0.0,20,20,0
bottas,43.0,1,1,1
hamilton,37.0,2,2,1
norris,26.0,3,3,0
leclerc,18.0,4,4,0
perez,16.0,5,5,0
max_verstappen,15.0,6,6,0
sainz,13.0,7,7,0
albon,12.0,8,8,0
gasly,6.0,9,9,0
stroll,6.0,10,10,0
ocon,4.0,11,11,0
ricciardo,4.0,12,12,0
giovinazzi,2.0,13,13,0
kvyat,1.0,14,14,0
vettel,1.0,15,15,0
latifi,0.0,16,16,0
raikkonen,0.0,17,17,0
kevin_magnussen,0.0,18,18,0
grosjean,0.0,19,19,0
russell,0.0,20,20,0
hamilton,63.0,1,1,2
bottas,58.0,2,2,1
max_verstappen,33.0,3,3,0
norris,26.0,4,4,0
albon,22.0,5,5,0
perez,22.0,6,6,0
leclerc,18.0,7,7,0
stroll,18.0,8,8,0
sainz,15.0,9,9,0
vettel,9.0,10,10,0
ricciardo,8.0,11,11,0
gasly,6.0,12,12,0
ocon,4.0,13,13,0
giovinazzi,2.0,14,14,0
kvyat,1.0,15,15,0
kevin_magnussen,1.0,16,16,0
raikkonen,0.0,17,17,0
latifi,0.0,18,18,0
grosjean,0.0,19,19,0
russell,0.0,20,20,0
hamilton,88.0,1,1,3
bottas,58.0,2,2,1
max_verstappen,52.0,3,3,0
norris,36.0,4,4,0
leclerc,33.0,5,5,0
albon,26.0,6,6,0
perez,22.0,7,7,0
stroll,20.0,8,8,0
ricciardo,20.0,9,9,0
sainz,15.0,10,10,0
ocon,12.0,11,11,0
gasly,12.0,12,12,0
vettel,10.0,13,13,0
giovinazzi,2.0,14,14,0
kvyat,1.0,15,15,0
kevin_magnussen,1.0,16,16,0
latifi,0.0,17,17,0
raikkonen,0.0,18,18,0
russell,0.0,19,19,0
grosjean,0.0,20,20,0
hulkenberg,0.0,21,21,0
hamilton,107.0,1,1,3
max_verstappen,77.0,2,2,1
bottas,73.0,3,3,1
leclerc,45.0,4,4,0
norris,38.0,5,5,0
albon,36.0,6,6,0
stroll,28.0,7,7,0
perez,22.0,8,8,0
ricciardo,20.0,9,9,0
ocon,16.0,10,10,0
sainz,15.0,11,11,0
gasly,12.0,12,12,0
vettel,10.0,13,13,0
hulkenberg,6.0,14,14,0
giovinazzi,2.0,15,15,0
kvyat,2.0,16,16,0
kevin_magnussen,1.0,17,17,0
raikkonen,0.0,18,18,0
latifi,0.0,19,19,0
russell,0.0,20,20,0
grosjean,0.0,21,21,0
hamilton,132.0,1,1,4
max_verstappen,95.0,2,2,1
bottas,89.0,3,3,1
leclerc,45.0,4,4,0
stroll,40.0,5,5,0
albon,40.0,6,6,0
norris,39.0,7,7,0
perez,32.0,8,8,0
sainz,23.0,9,9,0
ricciardo,20.0,10,10,0
vettel,16.0,11,11,0
ocon,16.0,12,12,0
gasly,14.0,13,13,0
hulkenberg,6.0,14,14,0
giovinazzi,2.0,15,15,0
kvyat,2.0,16,16,0
kevin_magnussen,1.0,17,17,0
raikkonen,0.0,18,18,0
latifi,0.0,19,19,0
russell,0.0,20,20,0
grosjean,0.0,21,21,0
hamilton,157.0,1,1,5
max_verstappen,110.0,2,2,1
bottas,107.0,3,3,1
albon,48.0,4,4,0
leclerc,45.0,5,5,0
norris,45.0,6,6,0
stroll,42.0,7,7,0
ricciardo,33.0,8,8,0
perez,33.0,9,9,0
ocon,26.0,10,10,0
sainz,23.0,11,11,0
gasly,18.0,12,12,0
vettel,16.0,13,13,0
hulkenberg,6.0,14,14,0
giovinazzi,2.0,15,15,0
kvyat,2.0,16,16,0
kevin_magnussen,1.0,17,17,0
raikkonen,0.0,18,18,0
latifi,0.0,19,19,0
russell,0.0,20,20,0
grosjean,0.0,21,21,0
hamilton,164.0,1,1,5
bottas,117.0,2,2,1
max_verstappen,110.0,3,3,1
stroll,57.0,4,4,0
norris,57.0,5,5,0
albon,48.0,6,6,0
leclerc,45.0,7,7,0
gasly,43.0,8,8,1
sainz,41.0,9,9,0
ricciardo,41.0,10,10,0
perez,34.0,11,11,0
ocon,30.0,12,12,0
vettel,16.0,13,13,0
hulkenberg,6.0,14,14,0
kvyat,4.0,15,15,0
giovinazzi,2.0,16,16,0
kevin_magnussen,1.0,17,17,0
latifi,0.0,18,18,0
raikkonen,0.0,19,19,0
grosjean,0.0,20,20,0
russell,0.0,21,21,0
hamilton,190.0,1,1,6
bottas,135.0,2,2,1
max_verstappen,110.0,3,3,1
norris,65.0,4,4,0
albon,63.0,5,5,0
stroll,57.0,6,6,0
ricciardo,53.0,7,7,0
leclerc,49.0,8,8,0
perez,44.0,9,9,0
gasly,43.0,10,10,1
sainz,41.0,11,11,0
ocon,30.0,12,12,0
vettel,17.0,13,13,0
kvyat,10.0,14,14,0
hulkenberg,6.0,15,15,0
raikkonen,2.0,16,16,0
giovinazzi,2.0,17,17,0
kevin_magnussen,1.0,18,18,0
latifi,0.0,19,19,0
russell,0.0,20,20,0
grosjean,0.0,21,21,0
hamilton,205.0,1,1,6
bottas,161.0,2,2,2
max_verstappen,128.0,3,3,1
norris,65.0,4,4,0
albon,64.0,5,5,0
ricciardo,63.0,6,6,0
leclerc,57.0,7,7,0
stroll,57.0,8,8,0
perez,56.0,9,9,0
